symbol,date,direction,entry_time,exit_time,entry_price,exit_price,stop_price,target_price,risk_points,pnl_points,rr_realized,risk_amount,pnl_amount,score,exit_reason,setup_notes
ADANIPORTS,2026-04-08,BEARISH,2026-04-08 10:05:00,2026-04-08 10:15:00,1463.4,1453.4,1487.8732,1453.4,24.4732,5.0,2.5,1000.0,2500.0,100,TARGET,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;lots=500;strike_step=10.0;margin=192307.6923076923;bear_ratio_spread;Ratio;Mean-Reverting Grind
ADANIPORTS,2026-04-16,BEARISH,2026-04-16 11:40:00,2026-04-16 13:05:00,1524.7,1537.4762,1537.4762,1514.7,12.7762,-2.0,-1.0,1000.0,-1000.0,100,STOP,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;mid_day_lull_raised_threshold;lots=500;strike_step=10.0;margin=192307.6923076923;bear_ratio_spread;Ratio;Mean-Reverting Grind
ADANIPORTS,2026-04-17,BEARISH,2026-04-17 11:15:00,2026-04-17 11:45:00,1567.2,1557.2,1578.5784,1557.2,11.3784,5.0,2.5,1000.0,2500.0,80,TARGET,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;lots=500;strike_step=10.0;margin=192307.6923076923;bear_ratio_spread;Ratio;Mean-Reverting Grind
ADANIPORTS,2026-04-20,BEARISH,2026-04-20 13:25:00,2026-04-20 15:00:00,1585.9,1583.4,1600.5793,1575.9,14.6793,1.625,0.8125,1000.0,812.5,100,TIME_EXIT,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;mid_day_lull_raised_threshold;lots=500;strike_step=10.0;margin=192307.6923076923;bear_ratio_spread;Ratio;Mean-Reverting Grind
ADANIPORTS,2026-04-21,BEARISH,2026-04-21 11:30:00,2026-04-21 15:00:00,1601.0,1597.9,1611.9801,1591.0,10.9801,1.895,0.9475,1000.0,947.5,80,TIME_EXIT,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;mid_day_lull_raised_threshold;lots=500;strike_step=10.0;margin=192307.6923076923;bear_ratio_spread;Ratio;Mean-Reverting Grind
ADANIPORTS,2026-04-27,BEARISH,2026-04-27 12:15:00,2026-04-27 15:00:00,1626.6,1631.6,1649.9813,1616.6,23.3813,0.5,0.25,1000.0,250.0,80,TIME_EXIT,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;mid_day_lull_raised_threshold;lots=500;strike_step=10.0;margin=192307.6923076923;bear_ratio_spread;Ratio;Mean-Reverting Grind
ADANIPORTS,2026-04-29,BEARISH,2026-04-29 13:35:00,2026-04-29 15:00:00,1658.9,1665.4,1672.0829,1648.9,13.1829,0.5,0.25,1000.0,250.0,100,TIME_EXIT,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;lots=500;strike_step=10.0;margin=192307.6923076923;bear_ratio_spread;Ratio;Mean-Reverting Grind
ADANIPORTS,2026-04-30,BULLISH,2026-04-30 10:30:00,2026-04-30 10:50:00,1623.3,1633.3,1607.3188,1633.3,15.9812,5.0,2.5,1000.0,2500.0,100,TARGET,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;lots=500;strike_step=10.0;margin=192307.6923076923;bull_ratio_spread;Ratio;Mean-Reverting Grind
ADANIPORTS,2026-05-06,BULLISH,2026-05-06 13:40:00,2026-05-06 14:10:00,1735.3,1745.3,1718.5132,1745.3,16.7868,5.0,2.5,1000.0,2500.0,100,TARGET,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;lots=500;strike_step=10.0;margin=192307.6923076923;bull_ratio_spread;Ratio;Mean-Reverting Grind
ADANIPORTS,2026-05-07,BULLISH,2026-05-07 10:35:00,2026-05-07 12:40:00,1729.6,1739.6,1707.9135,1739.6,21.6865,5.0,2.5,1000.0,2500.0,80,TARGET,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;lots=500;strike_step=10.0;margin=192307.6923076923;bull_ratio_spread;Ratio;Mean-Reverting Grind
