symbol,date,direction,entry_time,exit_time,entry_price,exit_price,stop_price,target_price,risk_points,pnl_points,rr_realized,risk_amount,pnl_amount,score,exit_reason,setup_notes
SENSEX,2026-03-17,BEARISH,2026-03-17 11:15:00,2026-03-17 13:30:00,75592.4,76018.0896,76018.0896,74847.4432,425.6896,-425.6896,-1.0,1000.0,-1000.0,80,STOP,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;bear_call_spread
SENSEX,2026-03-18,BEARISH,2026-03-18 10:00:00,2026-03-18 10:45:00,76293.26,76613.2747,76613.2747,75733.2343,320.0147,-320.0147,-1.0,1000.0,-1000.0,80,STOP,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;bear_call_spread
SENSEX,2026-03-30,BULLISH,2026-03-30 12:00:00,2026-03-30 13:45:00,72626.25,72322.9087,72322.9087,73157.0973,303.3413,-303.3413,-1.0,1000.0,-1000.0,80,STOP,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;bull_put_spread
SENSEX,2026-04-01,BEARISH,2026-04-01 10:25:00,2026-04-01 15:00:00,73486.78,73122.52,73968.2543,72644.1999,481.4743,393.5636,0.8174,1000.0,817.41,80,TIME_EXIT,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;bear_call_spread
SENSEX,2026-04-02,BULLISH,2026-04-02 10:55:00,2026-04-02 12:35:00,71736.51,72076.5119,71542.2232,72076.5119,194.2868,340.0019,1.75,1000.0,1750.0,80,TARGET,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;bull_put_spread
SENSEX,2026-04-08,BEARISH,2026-04-08 11:55:00,2026-04-08 13:35:00,77321.55,77609.2661,77609.2661,76818.0469,287.7161,-287.7161,-1.0,1000.0,-1000.0,80,STOP,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;bear_call_spread
SENSEX,2026-04-09,BULLISH,2026-04-09 11:45:00,2026-04-09 13:30:00,77039.06,76620.498,76620.498,77771.5434,418.562,-418.562,-1.0,1000.0,-1000.0,100,STOP,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;bull_put_spread
SENSEX,2026-04-10,BEARISH,2026-04-10 11:25:00,2026-04-10 13:55:00,77263.51,77505.2632,77505.2632,76840.4419,241.7532,-241.7532,-1.0,1000.0,-1000.0,100,STOP,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;bear_call_spread
SENSEX,2026-04-20,BEARISH,2026-04-20 13:20:00,2026-04-20 15:00:00,78609.19,78667.66,78946.3805,78019.1067,337.1905,11.2101,0.0332,1000.0,33.25,80,TIME_EXIT,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;bear_call_spread
SENSEX,2026-04-22,BULLISH,2026-04-22 10:50:00,2026-04-22 15:00:00,78753.3,78530.45,78438.3623,79304.4409,314.9377,-199.8281,-0.6345,1000.0,-634.5,80,TIME_EXIT,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;bull_put_spread
