2026-06-27 14:07:23.103 - INFO - STRATEGY_LOADED name=LiquiditySweepA module=strategies.liquidity_sweep_strategy class=LiquiditySweepStrategy symbols=NIFTY,RELIANCE timeframes=5m
2026-06-27 14:07:25.600 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=NIFTY order_id=PAPER-MtfTrendB-000035 side=BUY qty=1 intended=26340.2500 executed=26342.8840 slippage=2.6340
2026-06-27 14:07:25.639 - INFO - PAPER_ORDER_FILLED strategy=PullbackSniper symbol=RELIANCE order_id=PAPER-PullbackSniper-000036 side=SELL qty=1 intended=1542.7000 executed=1542.5457 slippage=-0.1543
2026-06-27 14:07:26.030 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=NIFTY order_id=PAPER-MtfTrendB-000037 side=BUY qty=1 intended=26335.3500 executed=26337.9835 slippage=2.6335
2026-06-27 14:07:26.055 - INFO - PAPER_ORDER_FILLED strategy=PullbackSniper symbol=RELIANCE order_id=PAPER-PullbackSniper-000038 side=BUY qty=1 intended=1581.0000 executed=1581.1581 slippage=0.1581
2026-06-27 14:07:26.291 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=NIFTY order_id=PAPER-MtfTrendB-000039 side=BUY qty=1 intended=26273.5000 executed=26276.1273 slippage=2.6273
2026-06-27 14:07:26.412 - INFO - PAPER_ORDER_FILLED strategy=PullbackSniper symbol=RELIANCE order_id=PAPER-PullbackSniper-000040 side=BUY qty=1 intended=1586.5000 executed=1586.6587 slippage=0.1587
2026-06-27 14:07:26.547 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=NIFTY order_id=PAPER-MtfTrendB-000041 side=BUY qty=1 intended=26256.8000 executed=26259.4257 slippage=2.6257
2026-06-27 14:07:26.584 - INFO - PAPER_ORDER_FILLED strategy=PullbackSniper symbol=NIFTY order_id=PAPER-PullbackSniper-000042 side=BUY qty=1 intended=26316.9000 executed=26319.5317 slippage=2.6317
2026-06-27 14:07:26.588 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=NIFTY order_id=PAPER-MtfTrendB-000043 side=BUY qty=1 intended=26178.9000 executed=26181.5179 slippage=2.6179
2026-06-27 14:07:26.590 - INFO - PAPER_ORDER_FILLED strategy=LiquiditySweepA symbol=RELIANCE order_id=PAPER-LiquiditySweepA-000044 side=BUY qty=1 intended=1461.6000 executed=1461.7462 slippage=0.1462
